Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
5.07	Src1	combined	Drop	0	0	0	0
5.07	Src2	combined	Drop	0	0	0	0
5.07	Rtr1	combined	Drop	0	0	0	0
5.07	Rtr2	combined	Drop	0	0	0	0
5.07	Dst1	combined	Drop	0	0	0	0
5.07	Dst2	combined	Drop	0	0	0	0
5.08	Src1	combined	Drop	0	0	0	0
5.08	Src2	combined	Drop	0	0	0	0
5.08	Rtr1	combined	Drop	0	0	0	0
5.08	Rtr2	combined	Drop	0	0	0	0
5.08	Dst1	combined	Drop	0	0	0	0
5.08	Dst2	combined	Drop	0	0	0	0
5.09	Src1	combined	Drop	0	0	0	0
5.09	Src2	combined	Drop	0	0	0	0
5.09	Rtr1	combined	Drop	0	0	0	0
5.09	Rtr2	combined	Drop	0	0	0	0
5.09	Dst1	combined	Drop	0	0	0	0
5.09	Dst2	combined	Drop	0	0	0	0
5.1	Src1	combined	Drop	0	0	0	0
5.1	Src2	combined	Drop	0	0	0	0
5.1	Rtr1	combined	Drop	0	0	0	0
5.1	Rtr2	combined	Drop	0	0	0	0
5.1	Dst1	combined	Drop	0	0	0	0
5.1	Dst2	combined	Drop	0	0	0	0
5.11	Src1	combined	Drop	0	0	0	0
5.11	Src2	combined	Drop	0	0	0	0
5.11	Rtr1	combined	Drop	0	0	0	0
5.11	Rtr2	combined	Drop	0	0	0	0
5.11	Dst1	combined	Drop	0	0	0	0
5.11	Dst2	combined	Drop	0	0	0	0
5.12	Src1	combined	Drop	0	0	0	0
5.12	Src2	combined	Drop	0	0	0	0
5.12	Rtr1	combined	Drop	0	0	0	0
5.12	Rtr2	combined	Drop	0	0	0	0
5.12	Dst1	combined	Drop	0	0	0	0
5.12	Dst2	combined	Drop	0	0	0	0
5.13	Src1	combined	Drop	0	0	0	0
5.13	Src2	combined	Drop	0	0	0	0
5.13	Rtr1	combined	Drop	0	0	0	0
5.13	Rtr2	combined	Drop	0	0	0	0
5.13	Dst1	combined	Drop	0	0	0	0
5.13	Dst2	combined	Drop	0	0	0	0
5.14	Src1	combined	Drop	0	0	0	0
5.14	Src2	combined	Drop	0	0	0	0
5.14	Rtr1	combined	Drop	0	0	0	0
5.14	Rtr2	combined	Drop	0	0	0	0
5.14	Dst1	combined	Drop	0	0	0	0
5.14	Dst2	combined	Drop	0	0	0	0
5.15	Src1	combined	Drop	0	0	0	0
5.15	Src2	combined	Drop	0	0	0	0
5.15	Rtr1	combined	Drop	0	0	0	0
5.15	Rtr2	combined	Drop	0	0	0	0
5.15	Dst1	combined	Drop	0	0	0	0
5.15	Dst2	combined	Drop	0	0	0	0
5.16	Src1	combined	Drop	0	0	0	0
5.16	Src2	combined	Drop	0	0	0	0
5.16	Rtr1	combined	Drop	0	0	0	0
5.16	Rtr2	combined	Drop	0	0	0	0
5.16	Dst1	combined	Drop	0	0	0	0
5.16	Dst2	combined	Drop	0	0	0	0
5.17	Src1	combined	Drop	0	0	0	0
5.17	Src2	combined	Drop	0	0	0	0
5.17	Rtr1	combined	Drop	0	0	0	0
5.17	Rtr2	combined	Drop	0	0	0	0
5.17	Dst1	combined	Drop	0	0	0	0
5.17	Dst2	combined	Drop	0	0	0	0
5.18	Src1	combined	Drop	0	0	0	0
5.18	Src2	combined	Drop	0	0	0	0
5.18	Rtr1	combined	Drop	0	0	0	0
5.18	Rtr2	combined	Drop	0	0	0	0
5.18	Dst1	combined	Drop	0	0	0	0
5.18	Dst2	combined	Drop	0	0	0	0
5.19	Src1	combined	Drop	0	0	0	0
5.19	Src2	combined	Drop	0	0	0	0
5.19	Rtr1	combined	Drop	0	0	0	0
5.19	Rtr2	combined	Drop	0	0	0	0
5.19	Dst1	combined	Drop	0	0	0	0
5.19	Dst2	combined	Drop	0	0	0	0
5.2	Src1	combined	Drop	0	0	0	0
5.2	Src2	combined	Drop	0	0	0	0
5.2	Rtr1	combined	Drop	0	0	0	0
5.2	Rtr2	combined	Drop	0	0	0	0
5.2	Dst1	combined	Drop	0	0	0	0
5.2	Dst2	combined	Drop	0	0	0	0
5.21	Src1	combined	Drop	0	0	0	0
5.21	Src2	combined	Drop	0	0	0	0
5.21	Rtr1	combined	Drop	0	0	0	0
5.21	Rtr2	combined	Drop	0	0	0	0
5.21	Dst1	combined	Drop	0	0	0	0
5.21	Dst2	combined	Drop	0	0	0	0
5.22	Src1	combined	Drop	0	0	0	0
5.22	Src2	combined	Drop	0	0	0	0
5.22	Rtr1	combined	Drop	0	0	0	0
5.22	Rtr2	combined	Drop	0	0	0	0
5.22	Dst1	combined	Drop	0	0	0	0
5.22	Dst2	combined	Drop	0	0	0	0
5.23	Src1	combined	Drop	0	0	0	0
5.23	Src2	combined	Drop	0	0	0	0
5.23	Rtr1	combined	Drop	0	0	0	0
5.23	Rtr2	combined	Drop	0	0	0	0
5.23	Dst1	combined	Drop	0	0	0	0
5.23	Dst2	combined	Drop	0	0	0	0
5.24	Src1	combined	Drop	0	0	0	0
5.24	Src2	combined	Drop	0	0	0	0
5.24	Rtr1	combined	Drop	0	0	0	0
5.24	Rtr2	combined	Drop	0	0	0	0
5.24	Dst1	combined	Drop	0	0	0	0
5.24	Dst2	combined	Drop	0	0	0	0
5.25	Src1	combined	Drop	0	0	0	0
5.25	Src2	combined	Drop	0	0	0	0
5.25	Rtr1	combined	Drop	0	0	0	0
5.25	Rtr2	combined	Drop	0	0	0	0
5.25	Dst1	combined	Drop	0	0	0	0
5.25	Dst2	combined	Drop	0	0	0	0
5.26	Src1	combined	Drop	0	0	0	0
5.26	Src2	combined	Drop	0	0	0	0
5.26	Rtr1	combined	Drop	0	0	0	0
5.26	Rtr2	combined	Drop	0	0	0	0
5.26	Dst1	combined	Drop	0	0	0	0
5.26	Dst2	combined	Drop	0	0	0	0
5.27	Src1	combined	Drop	0	0	0	0
5.27	Src2	combined	Drop	0	0	0	0
5.27	Rtr1	combined	Drop	0	0	0	0
5.27	Rtr2	combined	Drop	0	0	0	0
5.27	Dst1	combined	Drop	0	0	0	0
5.27	Dst2	combined	Drop	0	0	0	0
5.28	Src1	combined	Drop	0	0	0	0
5.28	Src2	combined	Drop	0	0	0	0
5.28	Rtr1	combined	Drop	0	0	0	0
5.28	Rtr2	combined	Drop	0	0	0	0
5.28	Dst1	combined	Drop	0	0	0	0
5.28	Dst2	combined	Drop	0	0	0	0
5.29	Src1	combined	Drop	0	0	0	0
5.29	Src2	combined	Drop	0	0	0	0
5.29	Rtr1	combined	Drop	0	0	0	0
5.29	Rtr2	combined	Drop	0	0	0	0
5.29	Dst1	combined	Drop	0	0	0	0
5.29	Dst2	combined	Drop	0	0	0	0
5.3	Src1	combined	Drop	0	0	0	0
5.3	Src2	combined	Drop	0	0	0	0
5.3	Rtr1	combined	Drop	0	0	0	0
5.3	Rtr2	combined	Drop	0	0	0	0
5.3	Dst1	combined	Drop	0	0	0	0
5.3	Dst2	combined	Drop	0	0	0	0
5.31	Src1	combined	Drop	0	0	0	0
5.31	Src2	combined	Drop	0	0	0	0
5.31	Rtr1	combined	Drop	0	0	0	0
5.31	Rtr2	combined	Drop	0	0	0	0
5.31	Dst1	combined	Drop	0	0	0	0
5.31	Dst2	combined	Drop	0	0	0	0
5.32	Src1	combined	Drop	0	0	0	0
5.32	Src2	combined	Drop	0	0	0	0
5.32	Rtr1	combined	Drop	0	0	0	0
5.32	Rtr2	combined	Drop	0	0	0	0
5.32	Dst1	combined	Drop	0	0	0	0
5.32	Dst2	combined	Drop	0	0	0	0
5.33	Src1	combined	Drop	0	0	0	0
5.33	Src2	combined	Drop	0	0	0	0
5.33	Rtr1	combined	Drop	0	0	0	0
5.33	Rtr2	combined	Drop	0	0	0	0
5.33	Dst1	combined	Drop	0	0	0	0
5.33	Dst2	combined	Drop	0	0	0	0
5.34	Src1	combined	Drop	0	0	0	0
5.34	Src2	combined	Drop	0	0	0	0
5.34	Rtr1	combined	Drop	0	0	0	0
5.34	Rtr2	combined	Drop	0	0	0	0
5.34	Dst1	combined	Drop	0	0	0	0
5.34	Dst2	combined	Drop	0	0	0	0
5.35	Src1	combined	Drop	0	0	0	0
5.35	Src2	combined	Drop	0	0	0	0
5.35	Rtr1	combined	Drop	0	0	0	0
5.35	Rtr2	combined	Drop	0	0	0	0
5.35	Dst1	combined	Drop	0	0	0	0
5.35	Dst2	combined	Drop	0	0	0	0
5.36	Src1	combined	Drop	0	0	0	0
5.36	Src2	combined	Drop	0	0	0	0
5.36	Rtr1	combined	Drop	0	0	0	0
5.36	Rtr2	combined	Drop	0	0	0	0
5.36	Dst1	combined	Drop	0	0	0	0
5.36	Dst2	combined	Drop	0	0	0	0
5.37	Src1	combined	Drop	0	0	0	0
5.37	Src2	combined	Drop	0	0	0	0
5.37	Rtr1	combined	Drop	0	0	0	0
5.37	Rtr2	combined	Drop	0	0	0	0
5.37	Dst1	combined	Drop	0	0	0	0
5.37	Dst2	combined	Drop	0	0	0	0
5.38	Src1	combined	Drop	0	0	0	0
5.38	Src2	combined	Drop	0	0	0	0
5.38	Rtr1	combined	Drop	0	0	0	0
5.38	Rtr2	combined	Drop	0	0	0	0
5.38	Dst1	combined	Drop	0	0	0	0
5.38	Dst2	combined	Drop	0	0	0	0
5.39	Src1	combined	Drop	0	0	0	0
5.39	Src2	combined	Drop	0	0	0	0
5.39	Rtr1	combined	Drop	0	0	0	0
5.39	Rtr2	combined	Drop	0	0	0	0
5.39	Dst1	combined	Drop	0	0	0	0
5.39	Dst2	combined	Drop	0	0	0	0
5.4	Src1	combined	Drop	0	0	0	0
5.4	Src2	combined	Drop	0	0	0	0
5.4	Rtr1	combined	Drop	0	0	0	0
5.4	Rtr2	combined	Drop	0	0	0	0
5.4	Dst1	combined	Drop	0	0	0	0
5.4	Dst2	combined	Drop	0	0	0	0
5.41	Src1	combined	Drop	0	0	0	0
5.41	Src2	combined	Drop	0	0	0	0
5.41	Rtr1	combined	Drop	0	0	0	0
5.41	Rtr2	combined	Drop	0	0	0	0
5.41	Dst1	combined	Drop	0	0	0	0
5.41	Dst2	combined	Drop	0	0	0	0
5.42	Src1	combined	Drop	0	0	0	0
5.42	Src2	combined	Drop	0	0	0	0
5.42	Rtr1	combined	Drop	0	0	0	0
5.42	Rtr2	combined	Drop	0	0	0	0
5.42	Dst1	combined	Drop	0	0	0	0
5.42	Dst2	combined	Drop	0	0	0	0
5.43	Src1	combined	Drop	0	0	0	0
5.43	Src2	combined	Drop	0	0	0	0
5.43	Rtr1	combined	Drop	0	0	0	0
5.43	Rtr2	combined	Drop	0	0	0	0
5.43	Dst1	combined	Drop	0	0	0	0
5.43	Dst2	combined	Drop	0	0	0	0
5.44	Src1	combined	Drop	0	0	0	0
5.44	Src2	combined	Drop	0	0	0	0
5.44	Rtr1	combined	Drop	0	0	0	0
5.44	Rtr2	combined	Drop	0	0	0	0
5.44	Dst1	combined	Drop	0	0	0	0
5.44	Dst2	combined	Drop	0	0	0	0
5.45	Src1	combined	Drop	0	0	0	0
5.45	Src2	combined	Drop	0	0	0	0
5.45	Rtr1	combined	Drop	0	0	0	0
5.45	Rtr2	combined	Drop	0	0	0	0
5.45	Dst1	combined	Drop	0	0	0	0
5.45	Dst2	combined	Drop	0	0	0	0
5.46	Src1	combined	Drop	0	0	0	0
5.46	Src2	combined	Drop	0	0	0	0
5.46	Rtr1	combined	Drop	0	0	0	0
5.46	Rtr2	combined	Drop	0	0	0	0
5.46	Dst1	combined	Drop	0	0	0	0
5.46	Dst2	combined	Drop	0	0	0	0
5.47	Src1	combined	Drop	0	0	0	0
5.47	Src2	combined	Drop	0	0	0	0
5.47	Rtr1	combined	Drop	0	0	0	0
5.47	Rtr2	combined	Drop	0	0	0	0
5.47	Dst1	combined	Drop	0	0	0	0
5.47	Dst2	combined	Drop	0	0	0	0
5.48	Src1	combined	Drop	0	0	0	0
5.48	Src2	combined	Drop	0	0	0	0
5.48	Rtr1	combined	Drop	0	0	0	0
5.48	Rtr2	combined	Drop	0	0	0	0
5.48	Dst1	combined	Drop	0	0	0	0
5.48	Dst2	combined	Drop	0	0	0	0
5.49	Src1	combined	Drop	0	0	0	0
5.49	Src2	combined	Drop	0	0	0	0
5.49	Rtr1	combined	Drop	0	0	0	0
5.49	Rtr2	combined	Drop	0	0	0	0
5.49	Dst1	combined	Drop	0	0	0	0
5.49	Dst2	combined	Drop	0	0	0	0
5.5	Src1	combined	Drop	0	0	0	0
5.5	Src2	combined	Drop	0	0	0	0
5.5	Rtr1	combined	Drop	0	0	0	0
5.5	Rtr2	combined	Drop	0	0	0	0
5.5	Dst1	combined	Drop	0	0	0	0
5.5	Dst2	combined	Drop	0	0	0	0
5.51	Src1	combined	Drop	0	0	0	0
5.51	Src2	combined	Drop	0	0	0	0
5.51	Rtr1	combined	Drop	0	0	0	0
5.51	Rtr2	combined	Drop	0	0	0	0
5.51	Dst1	combined	Drop	0	0	0	0
5.51	Dst2	combined	Drop	0	0	0	0
5.52	Src1	combined	Drop	0	0	0	0
5.52	Src2	combined	Drop	0	0	0	0
5.52	Rtr1	combined	Drop	0	0	0	0
5.52	Rtr2	combined	Drop	0	0	0	0
5.52	Dst1	combined	Drop	0	0	0	0
5.52	Dst2	combined	Drop	0	0	0	0
5.53	Src1	combined	Drop	0	0	0	0
5.53	Src2	combined	Drop	0	0	0	0
5.53	Rtr1	combined	Drop	0	0	0	0
5.53	Rtr2	combined	Drop	0	0	0	0
5.53	Dst1	combined	Drop	0	0	0	0
5.53	Dst2	combined	Drop	0	0	0	0
5.54	Src1	combined	Drop	0	0	0	0
5.54	Src2	combined	Drop	0	0	0	0
5.54	Rtr1	combined	Drop	0	0	0	0
5.54	Rtr2	combined	Drop	0	0	0	0
5.54	Dst1	combined	Drop	0	0	0	0
5.54	Dst2	combined	Drop	0	0	0	0
5.55	Src1	combined	Drop	0	0	0	0
5.55	Src2	combined	Drop	0	0	0	0
5.55	Rtr1	combined	Drop	0	0	0	0
5.55	Rtr2	combined	Drop	0	0	0	0
5.55	Dst1	combined	Drop	0	0	0	0
5.55	Dst2	combined	Drop	0	0	0	0
5.56	Src1	combined	Drop	0	0	0	0
5.56	Src2	combined	Drop	0	0	0	0
5.56	Rtr1	combined	Drop	0	0	0	0
5.56	Rtr2	combined	Drop	0	0	0	0
5.56	Dst1	combined	Drop	0	0	0	0
5.56	Dst2	combined	Drop	0	0	0	0
5.57	Src1	combined	Drop	0	0	0	0
5.57	Src2	combined	Drop	0	0	0	0
5.57	Rtr1	combined	Drop	0	0	0	0
5.57	Rtr2	combined	Drop	0	0	0	0
5.57	Dst1	combined	Drop	0	0	0	0
5.57	Dst2	combined	Drop	0	0	0	0
5.58	Src1	combined	Drop	0	0	0	0
5.58	Src2	combined	Drop	0	0	0	0
5.58	Rtr1	combined	Drop	0	0	0	0
5.58	Rtr2	combined	Drop	0	0	0	0
5.58	Dst1	combined	Drop	0	0	0	0
5.58	Dst2	combined	Drop	0	0	0	0
5.59	Src1	combined	Drop	0	0	0	0
5.59	Src2	combined	Drop	0	0	0	0
5.59	Rtr1	combined	Drop	0	0	0	0
5.59	Rtr2	combined	Drop	0	0	0	0
5.59	Dst1	combined	Drop	0	0	0	0
5.59	Dst2	combined	Drop	0	0	0	0
5.6	Src1	combined	Drop	0	0	0	0
5.6	Src2	combined	Drop	0	0	0	0
5.6	Rtr1	combined	Drop	0	0	0	0
5.6	Rtr2	combined	Drop	0	0	0	0
5.6	Dst1	combined	Drop	0	0	0	0
5.6	Dst2	combined	Drop	0	0	0	0
5.61	Src1	combined	Drop	0	0	0	0
5.61	Src2	combined	Drop	0	0	0	0
5.61	Rtr1	combined	Drop	0	0	0	0
5.61	Rtr2	combined	Drop	0	0	0	0
5.61	Dst1	combined	Drop	0	0	0	0
5.61	Dst2	combined	Drop	0	0	0	0
5.62	Src1	combined	Drop	0	0	0	0
5.62	Src2	combined	Drop	0	0	0	0
5.62	Rtr1	combined	Drop	0	0	0	0
5.62	Rtr2	combined	Drop	0	0	0	0
5.62	Dst1	combined	Drop	0	0	0	0
5.62	Dst2	combined	Drop	0	0	0	0
5.63	Src1	combined	Drop	0	0	0	0
5.63	Src2	combined	Drop	0	0	0	0
5.63	Rtr1	combined	Drop	0	0	0	0
5.63	Rtr2	combined	Drop	0	0	0	0
5.63	Dst1	combined	Drop	0	0	0	0
5.63	Dst2	combined	Drop	0	0	0	0
5.64	Src1	combined	Drop	0	0	0	0
5.64	Src2	combined	Drop	0	0	0	0
5.64	Rtr1	combined	Drop	0	0	0	0
5.64	Rtr2	combined	Drop	0	0	0	0
5.64	Dst1	combined	Drop	0	0	0	0
5.64	Dst2	combined	Drop	0	0	0	0
5.65	Src1	combined	Drop	0	0	0	0
5.65	Src2	combined	Drop	0	0	0	0
5.65	Rtr1	combined	Drop	0	0	0	0
5.65	Rtr2	combined	Drop	0	0	0	0
5.65	Dst1	combined	Drop	0	0	0	0
5.65	Dst2	combined	Drop	0	0	0	0
5.66	Src1	combined	Drop	0	0	0	0
5.66	Src2	combined	Drop	0	0	0	0
5.66	Rtr1	combined	Drop	0	0	0	0
5.66	Rtr2	combined	Drop	0	0	0	0
5.66	Dst1	combined	Drop	0	0	0	0
5.66	Dst2	combined	Drop	0	0	0	0
5.67	Src1	combined	Drop	0	0	0	0
5.67	Src2	combined	Drop	0	0	0	0
5.67	Rtr1	combined	Drop	0	0	0	0
5.67	Rtr2	combined	Drop	0	0	0	0
5.67	Dst1	combined	Drop	0	0	0	0
5.67	Dst2	combined	Drop	0	0	0	0
5.68	Src1	combined	Drop	0	0	0	0
5.68	Src2	combined	Drop	0	0	0	0
5.68	Rtr1	combined	Drop	0	0	0	0
5.68	Rtr2	combined	Drop	0	0	0	0
5.68	Dst1	combined	Drop	0	0	0	0
5.68	Dst2	combined	Drop	0	0	0	0
5.69	Src1	combined	Drop	0	0	0	0
5.69	Src2	combined	Drop	0	0	0	0
5.69	Rtr1	combined	Drop	0	0	0	0
5.69	Rtr2	combined	Drop	0	0	0	0
5.69	Dst1	combined	Drop	0	0	0	0
5.69	Dst2	combined	Drop	0	0	0	0
5.7	Src1	combined	Drop	0	0	0	0
5.7	Src2	combined	Drop	0	0	0	0
5.7	Rtr1	combined	Drop	0	0	0	0
5.7	Rtr2	combined	Drop	0	0	0	0
5.7	Dst1	combined	Drop	0	0	0	0
5.7	Dst2	combined	Drop	0	0	0	0
5.71	Src1	combined	Drop	0	0	0	0
5.71	Src2	combined	Drop	0	0	0	0
5.71	Rtr1	combined	Drop	0	0	0	0
5.71	Rtr2	combined	Drop	0	0	0	0
5.71	Dst1	combined	Drop	0	0	0	0
5.71	Dst2	combined	Drop	0	0	0	0
5.72	Src1	combined	Drop	0	0	0	0
5.72	Src2	combined	Drop	0	0	0	0
5.72	Rtr1	combined	Drop	0	0	0	0
5.72	Rtr2	combined	Drop	0	0	0	0
5.72	Dst1	combined	Drop	0	0	0	0
5.72	Dst2	combined	Drop	0	0	0	0
5.73	Src1	combined	Drop	0	0	0	0
5.73	Src2	combined	Drop	0	0	0	0
5.73	Rtr1	combined	Drop	0	0	0	0
5.73	Rtr2	combined	Drop	0	0	0	0
5.73	Dst1	combined	Drop	0	0	0	0
5.73	Dst2	combined	Drop	0	0	0	0
5.74	Src1	combined	Drop	0	0	0	0
5.74	Src2	combined	Drop	0	0	0	0
5.74	Rtr1	combined	Drop	0	0	0	0
5.74	Rtr2	combined	Drop	0	0	0	0
5.74	Dst1	combined	Drop	0	0	0	0
5.74	Dst2	combined	Drop	0	0	0	0
5.75	Src1	combined	Drop	0	0	0	0
5.75	Src2	combined	Drop	0	0	0	0
5.75	Rtr1	combined	Drop	0	0	0	0
5.75	Rtr2	combined	Drop	0	0	0	0
5.75	Dst1	combined	Drop	0	0	0	0
5.75	Dst2	combined	Drop	0	0	0	0
5.76	Src1	combined	Drop	0	0	0	0
5.76	Src2	combined	Drop	0	0	0	0
5.76	Rtr1	combined	Drop	0	0	0	0
5.76	Rtr2	combined	Drop	0	0	0	0
5.76	Dst1	combined	Drop	0	0	0	0
5.76	Dst2	combined	Drop	0	0	0	0
5.77	Src1	combined	Drop	0	0	0	0
5.77	Src2	combined	Drop	0	0	0	0
5.77	Rtr1	combined	Drop	0	0	0	0
5.77	Rtr2	combined	Drop	0	0	0	0
5.77	Dst1	combined	Drop	0	0	0	0
5.77	Dst2	combined	Drop	0	0	0	0
5.78	Src1	combined	Drop	0	0	0	0
5.78	Src2	combined	Drop	0	0	0	0
5.78	Rtr1	combined	Drop	0	0	0	0
5.78	Rtr2	combined	Drop	0	0	0	0
5.78	Dst1	combined	Drop	0	0	0	0
5.78	Dst2	combined	Drop	0	0	0	0
5.79	Src1	combined	Drop	0	0	0	0
5.79	Src2	combined	Drop	0	0	0	0
5.79	Rtr1	combined	Drop	0	0	0	0
5.79	Rtr2	combined	Drop	0	0	0	0
5.79	Dst1	combined	Drop	0	0	0	0
5.79	Dst2	combined	Drop	0	0	0	0
5.8	Src1	combined	Drop	0	0	0	0
5.8	Src2	combined	Drop	0	0	0	0
5.8	Rtr1	combined	Drop	0	0	0	0
5.8	Rtr2	combined	Drop	0	0	0	0
5.8	Dst1	combined	Drop	0	0	0	0
5.8	Dst2	combined	Drop	0	0	0	0
5.81	Src1	combined	Drop	0	0	0	0
5.81	Src2	combined	Drop	0	0	0	0
5.81	Rtr1	combined	Drop	0	0	0	0
5.81	Rtr2	combined	Drop	0	0	0	0
5.81	Dst1	combined	Drop	0	0	0	0
5.81	Dst2	combined	Drop	0	0	0	0
5.82	Src1	combined	Drop	0	0	0	0
5.82	Src2	combined	Drop	0	0	0	0
5.82	Rtr1	combined	Drop	0	0	0	0
5.82	Rtr2	combined	Drop	0	0	0	0
5.82	Dst1	combined	Drop	0	0	0	0
5.82	Dst2	combined	Drop	0	0	0	0
5.83	Src1	combined	Drop	0	0	0	0
5.83	Src2	combined	Drop	0	0	0	0
5.83	Rtr1	combined	Drop	0	0	0	0
5.83	Rtr2	combined	Drop	0	0	0	0
5.83	Dst1	combined	Drop	0	0	0	0
5.83	Dst2	combined	Drop	0	0	0	0
5.84	Src1	combined	Drop	0	0	0	0
5.84	Src2	combined	Drop	0	0	0	0
5.84	Rtr1	combined	Drop	0	0	0	0
5.84	Rtr2	combined	Drop	0	0	0	0
5.84	Dst1	combined	Drop	0	0	0	0
5.84	Dst2	combined	Drop	0	0	0	0
5.85	Src1	combined	Drop	0	0	0	0
5.85	Src2	combined	Drop	0	0	0	0
5.85	Rtr1	combined	Drop	0	0	0	0
5.85	Rtr2	combined	Drop	0	0	0	0
5.85	Dst1	combined	Drop	0	0	0	0
5.85	Dst2	combined	Drop	0	0	0	0
5.86	Src1	combined	Drop	0	0	0	0
5.86	Src2	combined	Drop	0	0	0	0
5.86	Rtr1	combined	Drop	0	0	0	0
5.86	Rtr2	combined	Drop	0	0	0	0
5.86	Dst1	combined	Drop	0	0	0	0
5.86	Dst2	combined	Drop	0	0	0	0
5.87	Src1	combined	Drop	0	0	0	0
5.87	Src2	combined	Drop	0	0	0	0
5.87	Rtr1	combined	Drop	0	0	0	0
5.87	Rtr2	combined	Drop	0	0	0	0
5.87	Dst1	combined	Drop	0	0	0	0
5.87	Dst2	combined	Drop	0	0	0	0
5.88	Src1	combined	Drop	0	0	0	0
5.88	Src2	combined	Drop	0	0	0	0
5.88	Rtr1	combined	Drop	0	0	0	0
5.88	Rtr2	combined	Drop	0	0	0	0
5.88	Dst1	combined	Drop	0	0	0	0
5.88	Dst2	combined	Drop	0	0	0	0
5.89	Src1	combined	Drop	0	0	0	0
5.89	Src2	combined	Drop	0	0	0	0
5.89	Rtr1	combined	Drop	0	0	0	0
5.89	Rtr2	combined	Drop	0	0	0	0
5.89	Dst1	combined	Drop	0	0	0	0
5.89	Dst2	combined	Drop	0	0	0	0
5.9	Src1	combined	Drop	0	0	0	0
5.9	Src2	combined	Drop	0	0	0	0
5.9	Rtr1	combined	Drop	0	0	0	0
5.9	Rtr2	combined	Drop	0	0	0	0
5.9	Dst1	combined	Drop	0	0	0	0
5.9	Dst2	combined	Drop	0	0	0	0
5.91	Src1	combined	Drop	0	0	0	0
5.91	Src2	combined	Drop	0	0	0	0
5.91	Rtr1	combined	Drop	0	0	0	0
5.91	Rtr2	combined	Drop	0	0	0	0
5.91	Dst1	combined	Drop	0	0	0	0
5.91	Dst2	combined	Drop	0	0	0	0
5.92	Src1	combined	Drop	0	0	0	0
5.92	Src2	combined	Drop	0	0	0	0
5.92	Rtr1	combined	Drop	0	0	0	0
5.92	Rtr2	combined	Drop	0	0	0	0
5.92	Dst1	combined	Drop	0	0	0	0
5.92	Dst2	combined	Drop	0	0	0	0
5.93	Src1	combined	Drop	0	0	0	0
5.93	Src2	combined	Drop	0	0	0	0
5.93	Rtr1	combined	Drop	0	0	0	0
5.93	Rtr2	combined	Drop	0	0	0	0
5.93	Dst1	combined	Drop	0	0	0	0
5.93	Dst2	combined	Drop	0	0	0	0
5.94	Src1	combined	Drop	0	0	0	0
5.94	Src2	combined	Drop	0	0	0	0
5.94	Rtr1	combined	Drop	0	0	0	0
5.94	Rtr2	combined	Drop	0	0	0	0
5.94	Dst1	combined	Drop	0	0	0	0
5.94	Dst2	combined	Drop	0	0	0	0
5.95	Src1	combined	Drop	0	0	0	0
5.95	Src2	combined	Drop	0	0	0	0
5.95	Rtr1	combined	Drop	0	0	0	0
5.95	Rtr2	combined	Drop	0	0	0	0
5.95	Dst1	combined	Drop	0	0	0	0
5.95	Dst2	combined	Drop	0	0	0	0
5.96	Src1	combined	Drop	0	0	0	0
5.96	Src2	combined	Drop	0	0	0	0
5.96	Rtr1	combined	Drop	0	0	0	0
5.96	Rtr2	combined	Drop	0	0	0	0
5.96	Dst1	combined	Drop	0	0	0	0
5.96	Dst2	combined	Drop	0	0	0	0
5.97	Src1	combined	Drop	0	0	0	0
5.97	Src2	combined	Drop	0	0	0	0
5.97	Rtr1	combined	Drop	0	0	0	0
5.97	Rtr2	combined	Drop	0	0	0	0
5.97	Dst1	combined	Drop	0	0	0	0
5.97	Dst2	combined	Drop	0	0	0	0
5.98	Src1	combined	Drop	0	0	0	0
5.98	Src2	combined	Drop	0	0	0	0
5.98	Rtr1	combined	Drop	0	0	0	0
5.98	Rtr2	combined	Drop	0	0	0	0
5.98	Dst1	combined	Drop	0	0	0	0
5.98	Dst2	combined	Drop	0	0	0	0
5.99	Src1	combined	Drop	0	0	0	0
5.99	Src2	combined	Drop	0	0	0	0
5.99	Rtr1	combined	Drop	0	0	0	0
5.99	Rtr2	combined	Drop	0	0	0	0
5.99	Dst1	combined	Drop	0	0	0	0
5.99	Dst2	combined	Drop	0	0	0	0
6	Src1	combined	Drop	0	0	0	0
6	Src2	combined	Drop	0	0	0	0
6	Rtr1	combined	Drop	0	0	0	0
6	Rtr2	combined	Drop	0	0	0	0
6	Dst1	combined	Drop	0	0	0	0
6	Dst2	combined	Drop	0	0	0	0
6.01	Src1	combined	Drop	0	0	0	0
6.01	Src2	combined	Drop	0	0	0	0
6.01	Rtr1	combined	Drop	0	0	0	0
6.01	Rtr2	combined	Drop	0	0	0	0
6.01	Dst1	combined	Drop	0	0	0	0
6.01	Dst2	combined	Drop	0	0	0	0
6.02	Src1	combined	Drop	0	0	0	0
6.02	Src2	combined	Drop	0	0	0	0
6.02	Rtr1	combined	Drop	0	0	0	0
6.02	Rtr2	combined	Drop	0	0	0	0
6.02	Dst1	combined	Drop	0	0	0	0
6.02	Dst2	combined	Drop	0	0	0	0
6.03	Src1	combined	Drop	0	0	0	0
6.03	Src2	combined	Drop	0	0	0	0
6.03	Rtr1	combined	Drop	0	0	0	0
6.03	Rtr2	combined	Drop	0	0	0	0
6.03	Dst1	combined	Drop	0	0	0	0
6.03	Dst2	combined	Drop	0	0	0	0
